id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
MER134,4.39712581160779,1.90756248612795,6.88668913708763,3.61020369564224,1.85208023943997,0.665162853636423,1
Tigger7,1292.58150452713,1332.02577626698,1253.13723278729,0.940775512842718,-0.0880775856911211,0.667096477501813,1
L1MEa,39.4319130734053,49.6824205559705,29.1814055908401,0.587358773270021,-0.767686088479299,0.667277220018357,1
MARNA,1535.69672631864,1466.75106806789,1604.64238456939,1.0940113966872,0.129627767251548,0.668831344113049,1
AluYe5,118.763243286839,131.613942758043,105.912543815635,0.804721305328141,-0.313438865742792,0.669254767551547,1
MER57C1,52.3989627014702,43.3310285952643,61.4668968076761,1.41854229637175,0.504409167782548,0.670518457004323,1
Tigger15a,1478.92873677845,1410.10094656514,1547.75652699177,1.0976210822083,0.134380096996233,0.670818811905653,1
MER45R,26.4992812873028,33.6414022838342,19.3571602907714,0.575396950681605,-0.797370519357927,0.671995433774667,1
LTR52-int,14.3199793943756,20.3759318242461,8.26402696450515,0.405577866857185,-1.30194917096485,0.672885255520812,1
HERV16-int,127.359218918008,143.514759317181,111.203678518834,0.774858830185285,-0.367994601975485,0.672987906460156,1
LTR18A,53.6266798784838,62.5629940687925,44.6903656881751,0.7143258783145,-0.485345707227681,0.673149772300651,1
L1P4d,17.1283921080574,23.0854616726476,11.1713225434672,0.483911593446853,-1.04718459149013,0.677926999980589,1
tRNA-Ile-ATT,30.6015147136735,19.0756248612795,42.1274045660675,2.20844165642927,1.14302871913741,0.678952765481577,1
MER67A,76.4105107044934,90.1950033803648,62.626018028622,0.694340214884404,-0.526285362835051,0.679327190057207,1
MLT1F,960.833473191595,986.597769960776,935.069176422413,0.947771427113188,-0.0773889268304062,0.680215941913343,1
LTR47B3,22.8615415829024,27.3989262455965,18.3241569202082,0.668791059764733,-0.580372532934016,0.681053166327553,1
MER46C,1641.41790517841,1571.46609520769,1711.36971514912,1.08902745046048,0.123040319660033,0.681137355893271,1
MER39,479.479158562097,450.33440323179,508.623913892405,1.12943605960882,0.175602598224249,0.681567966025955,1
LTR82B,216.666588142329,199.88437306418,233.448803220477,1.16791923071205,0.223940505827226,0.682905664283723,1
Charlie10,191.489375231094,207.065379124443,175.913371337745,0.849554725573046,-0.235221210726998,0.684453354779022,1
MamGypLTR1a,52.3910295297277,63.9891392019301,40.7929198575253,0.637497556089876,-0.649508283619826,0.684842637734511,1
Eulor2B,43.2439509459731,34.2701067861565,52.2177951057896,1.52371264646549,0.607590853876145,0.685932066150073,1
Charlie14a,517.449681327131,483.851638372117,551.047724282145,1.13887745866916,0.187612523796584,0.686140554888383,1
MER70C,19.7349449758063,27.0738495048548,12.3960404467577,0.457860284867687,-1.12702066486028,0.686628415251974,1
AluYf1,146.381854311866,132.366814403872,160.39689421986,1.2117606285399,0.277104736661155,0.686687325617823,1
Kanga1d,101.347751564904,84.4310889903227,118.264414139486,1.40072117455504,0.486169803648317,0.687466345463737,1
HERVL-int,1081.99503918655,1115.33845982192,1048.65161855118,0.940209323292424,-0.0889461082495075,0.689506073058695,1
MamGypLTR2b,25.6537682055326,21.3895332733345,29.9180031377307,1.39872164368487,0.484108883709345,0.689928304373523,1
AluYa5,142.727186692621,128.222085959416,157.232287425826,1.22624964528803,0.294252719122378,0.689961949123032,1
Tigger3b,1896.08456543595,1826.13306954203,1966.03606132988,1.07661160849737,0.106497886322939,0.691275244502989,1
LTR5B,182.483776811824,189.929490218033,175.038063405615,0.921594972980116,-0.117795247547715,0.691642697667061,1
LTR18B,75.3837691726642,84.8419616477082,65.9255766976203,0.777039750346238,-0.363939691671976,0.692012789575606,1
Charlie30a,339.256378655991,353.835432580499,324.677324731482,0.917594154897465,-0.124071893515424,0.693813248331826,1
Eulor11,15.1326712462297,22.0013155279543,8.26402696450515,0.375615128741057,-1.41267292294961,0.695504845406217,1
L4_A_Mam,1112.39264336372,1157.05148714972,1067.73379957771,0.922805779549158,-0.11590105521324,0.696232593800199,1
LTR1C,1.92222084158072,0,3.84444168316144,Inf,Inf,0.697324479893969,1
HERVFH21-int,34.1430471397239,35.9615084540113,32.3245858254365,0.898866238238425,-0.153821652994154,0.697368312822339,1
MER4E1,223.371091678553,213.930361906881,232.811821450225,1.08825984014164,0.122023065160835,0.697773938474108,1
LTR85c,163.487356023577,148.576568804502,178.398143242652,1.20071519135288,0.263893985555978,0.698175264311904,1
LTR1C3,1.90756248612795,3.8151249722559,0,0,-Inf,0.698185489524217,1
LTR56,207.942408057707,215.893217867575,199.991598247839,0.92634497842591,-0.110378529933982,0.699338196940545,1
AluSg4,821.177198412952,845.719140091597,796.635256734308,0.941961957545417,-0.0862592991351121,0.701570582896497,1
L2a,54834.2706654425,54140.8084503569,55527.7328805281,1.02561698781138,0.0364920633527013,0.702890737192628,1
LTR73,38.2442994880148,30.3906348764178,46.0979640996117,1.51684768307958,0.60107622210538,0.703291842812063,1
LTR49,195.866882387154,175.579873613751,216.153891160557,1.23108581132746,0.299931326616703,0.705173064766939,1
MER61F,9.62299943755923,6.04776419912549,13.198234675993,2.18233288227432,1.12587118001954,0.705474770913808,1
LTR13A,118.276974462556,111.655081349304,124.898867575808,1.11861337671746,0.161711487723418,0.707426315072748,1
L2-1_Crp,6.36465270912217,4.46527845373918,8.26402696450515,1.85073048637872,0.88809481726414,0.70744383044221,1
HERVI-int,57.6346826709845,48.4848317573503,66.7845335846188,1.37743148040303,0.461980554483252,0.707456455380604,1
L1PB,195.97984419209,185.517834212196,206.441854171984,1.1127871077659,0.154177610695572,0.708810023087006,1
LTR1A2,188.978922262945,179.069921845266,198.887922680625,1.11067185728982,0.151432642301143,0.709244416818816,1
UCON23,8.76392442173506,13.3958353612175,4.13201348225258,0.308455081063121,-1.69686768345702,0.710960166466099,1
UCON132b,85.7848072620639,101.250954618908,70.3186599052198,0.69449873504786,-0.52595602838673,0.711710736180563,1
tRNA-Thr-ACY,1.95355932351089,3.90711864702178,0,0,-Inf,0.711748986943132,1
LTR50,539.374138818617,520.683987857343,558.06428977989,1.07179076521321,0.100023290635164,0.712117484394489,1
MER65A,196.441786400961,179.052999597563,213.830573204359,1.19423061152263,0.256081454672094,0.712392391802314,1
UCON99,4.30126854524408,1.90756248612795,6.6949746043602,3.50970133510538,1.811348266799,0.71286107467551,1
L1P5,23.2579461738418,17.2600560499174,29.2558362977661,1.69500239241147,0.761287309655264,0.712990956431971,1
Tigger17c,385.036815683964,358.984709011127,411.088922356801,1.14514326665668,0.195528102396703,0.71338716460755,1
MER34C2,142.506664021,146.100122022076,138.913206019924,0.95080828200085,-0.072773624979421,0.713866880562102,1
MER61C,49.4138092933151,54.4513267712904,44.3762918153398,0.814971726983471,-0.295178084682618,0.714477025763644,1
LOR1-int,541.627398040341,551.92115908102,531.333636999663,0.962698436646935,-0.0548441473776322,0.714612961939961,1
MLT1K,2816.59531801421,2898.26418156365,2734.92645446477,0.943642912838,-0.0836870672268499,0.716144503964405,1
MLT2E,27.4621947347161,17.8182158566348,37.1061736127973,2.08248535719587,1.05830635144908,0.718815884024841,1
UCON6,156.883821103778,171.634383739866,142.13325846769,0.828116461111377,-0.272094421301896,0.720610216424867,1
MER52C,77.990041694749,69.3591031822893,86.6209802072087,1.24887687748141,0.320631253565103,0.721029974719869,1
LTR104_Mam,217.055805262495,244.011171263596,190.100439261394,0.779064492322099,-0.360185332836566,0.721271240043829,1
Arthur1C,75.8280488175922,87.26931271369,64.3867849214944,0.737794110201512,-0.438709822819915,0.721371416097071,1
Tigger10,625.912235533421,606.620820139325,645.203650927518,1.06360287927363,0.0889595878254862,0.722372095379043,1
LTR8A,500.61883542246,484.69030593459,516.54736491033,1.06572662705583,0.0918374152357889,0.723693856346693,1
LTR14,34.9714016439431,30.1084560939981,39.8343471938882,1.32302855614802,0.403844200972994,0.726265215586998,1
MER1B,1694.46347424374,1744.11979180624,1644.80715668125,0.94305859288361,-0.0845806855601022,0.727826853374773,1
